Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SaleCondition,SalePrice
481,20,RL,98.0,16033.0,IR1,FR2,NridgHt,1Fam,1Story,9,5,2004.0,2005,Hip,VinylSd,VinylSd,BrkFace,378.0,Gd,PConc,Ex,Gd,GLQ,1261.0,572.0,1833.0,Ex,1850.0,0.0,1850.0,1,2,0,3,Gd,8,1,Gd,Attchd,2004.0,Fin,3,772.0,504.0086000000004,112.0,NA,3,2006,Normal,326000
482,20,RL,72.0,11846.0,IR1,Inside,NridgHt,1Fam,1Story,9,5,2003.0,2004,Hip,VinylSd,VinylSd,BrkFace,562.0,Gd,PConc,Ex,Gd,GLQ,1567.0,225.0,1792.0,Ex,1792.0,0.0,1792.0,1,2,0,2,Ex,6,1,Gd,Attchd,2003.0,Fin,3,874.0,206.0,49.0,NA,8,2006,Normal,374000
483,70,RM,50.0,2500.0,Reg,Corner,OldTown,1Fam,2Story,7,8,1915.0,2005,Gable,Stucco,Stucco,NA,0.0,Gd,PConc,TA,No,ALQ,299.0,611.0,910.0,Ex,916.0,910.0,1826.0,1,1,1,4,Ex,7,1,Gd,Attchd,1916.0,Unf,1,164.0,0.0,0.0,NA,6,2009,Normal,155000
484,120,RM,32.0,4500.0,Reg,FR2,Mitchel,Twnhs,1Story,6,5,1998.0,1998,Hip,VinylSd,VinylSd,BrkFace,116.0,TA,PConc,Ex,No,GLQ,897.0,319.0,1216.0,Ex,1216.0,0.0,1216.0,1,2,0,2,TA,5,0,NA,Attchd,1998.0,Unf,2,402.0,0.0,125.0,NA,5,2006,Normal,164000
485,20,RL,NA,7758.0,IR1,Corner,Sawyer,1Fam,1Story,5,7,1962.0,2001,Gable,HdBoard,Plywood,NA,0.0,TA,CBlock,TA,No,ALQ,588.0,411.0,999.0,Gd,999.0,0.0,999.0,1,1,0,3,Gd,6,0,NA,Detchd,1963.0,Unf,1,264.0,0.0,132.0,NA,3,2007,Normal,132500
486,20,RL,80.0,9600.0,Reg,Inside,NAmes,1Fam,1Story,5,7,1950.0,2007,Gable,MetalSd,MetalSd,NA,0.0,Gd,CBlock,TA,No,ALQ,607.0,506.0,1113.0,Gd,1113.0,0.0,1113.0,0,1,0,3,Gd,5,1,Gd,Attchd,1950.0,Unf,1,264.0,0.0,80.0,NA,7,2009,Normal,147000
487,20,RL,79.0,10289.0,Reg,Inside,NAmes,1Fam,1Story,5,7,1965.0,1965,Hip,MetalSd,MetalSd,BrkFace,168.0,TA,CBlock,TA,No,ALQ,836.0,237.0,1073.0,TA,1073.0,0.0,1073.0,1,1,1,3,TA,6,0,NA,Attchd,1965.0,RFn,2,515.0,0.0,0.0,NA,6,2007,Normal,156000
488,20,RL,70.0,12243.0,IR1,Inside,NWAmes,1Fam,1Story,5,6,1971.0,1971,Gable,Plywood,Plywood,NA,0.0,TA,CBlock,Gd,Av,ALQ,998.0,486.0,1484.0,Gd,1484.0,0.0,1484.0,0,2,0,3,TA,7,1,TA,Attchd,1971.0,Unf,2,487.0,224.0,0.0,NA,2,2007,Normal,175000
489,190,RL,60.0,10800.0,Reg,Corner,OldTown,2fmCon,1.5Fin,5,4,1900.0,1970,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,CBlock,TA,No,BLQ,664.0,290.0,954.0,TA,1766.0,648.0,2414.0,0,2,0,3,TA,10,1,Gd,Attchd,1970.0,Unf,2,520.0,142.0,0.0,NA,5,2006,Normal,160000
490,180,RM,21.0,1680.0,Reg,Inside,MeadowV,Twnhs,SFoyer,4,8,1970.0,2002,Gable,CemntBd,CmentBd,NA,0.0,TA,CBlock,Gd,Av,GLQ,515.0,115.0,630.0,TA,630.0,0.0,692.6637999999999,1,1,0,1,Gd,3,0,NA,Attchd,1970.0,Unf,1,286.0,0.0,0.0,NA,5,2009,Normal,86000
491,160,RM,NA,2665.0,Reg,Inside,MeadowV,TwnhsE,2Story,5,6,1976.0,1976,Gable,CemntBd,CmentBd,NA,0.0,TA,PConc,Gd,Mn,Unf,0.0,264.0,264.0,TA,616.0,688.0,1304.0,0,1,1,3,TA,4,1,Gd,BuiltIn,1976.0,Fin,1,336.0,141.0,24.0,NA,6,2008,Normal,115000
492,50,RL,79.0,9490.0,Reg,Inside,NAmes,1Fam,1.5Fin,6,7,1941.0,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,CBlock,TA,No,BLQ,403.0,238.0,806.0,TA,958.0,620.0,1578.0,1,1,0,3,Fa,5,2,TA,Attchd,1941.0,Unf,1,240.0,0.0,0.0,MnPrv,8,2006,Normal,133000
493,60,RL,105.0,15578.0,IR1,Corner,Gilbert,1Fam,2Story,6,5,2006.0,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,Unf,0.0,728.0,728.0,Gd,728.0,728.0,1456.0,0,2,1,3,TA,8,0,NA,Attchd,2006.0,RFn,2,429.0,0.0,0.0,NA,5,2006,Partial,172785
494,20,RL,70.0,7931.0,Reg,Inside,NAmes,1Fam,1Story,5,6,1960.0,1960,Gable,BrkFace,Wd Sdng,NA,0.0,TA,CBlock,TA,No,BLQ,374.0,363.0,1269.0,TA,1269.0,0.0,1269.0,0,1,1,3,TA,6,1,Fa,Detchd,1964.0,Unf,1,308.0,0.0,0.0,NA,6,2008,Normal,155000
495,30,RM,50.0,5784.0,Reg,Inside,OldTown,1Fam,1Story,5,8,1938.0,1996,Gable,MetalSd,MetalSd,NA,0.0,TA,BrkTil,Fa,No,Unf,0.0,190.0,190.0,Gd,886.0,0.0,886.0,0,1,0,2,TA,4,0,NA,Attchd,1938.0,Unf,1,273.0,144.0,20.0,NA,12,2009,Normal,91300
496,30,Otro,60.0,7879.0,Reg,Inside,IDOTRR,1Fam,1Story,4,5,1920.0,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,CBlock,TA,No,Rec,495.0,225.0,720.0,TA,720.0,0.0,720.0,0,1,0,2,TA,4,0,NA,NA,NA,NA,0,0.0,0.0,285.33620000000013,GdWo,11,2009,Abnorml,34900
497,20,RL,NA,12692.0,IR1,Inside,NoRidge,1Fam,1Story,8,5,1992.0,1993,Hip,BrkFace,BrkFace,NA,0.0,Gd,PConc,Gd,No,GLQ,1231.0,1795.8405000000002,2153.8405000000002,Ex,2218.0086000000006,0.0,3116.7068000000017,1,3,0,4,Gd,10,1,Gd,Attchd,1992.0,RFn,2,546.0,264.0,75.0,NA,5,2007,Normal,430000
498,50,RL,60.0,9120.0,Reg,Inside,BrkSide,1Fam,1.5Fin,7,6,1925.0,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,PConc,TA,No,Rec,329.0,697.0,1026.0,Ex,1133.0,687.0,1820.0,1,2,0,4,TA,8,0,NA,Detchd,1925.0,Unf,1,240.0,0.0,100.0,GdPrv,6,2008,Normal,184000
499,20,RL,65.0,7800.0,Reg,Inside,Sawyer,1Fam,1Story,5,7,1967.0,2004,Hip,HdBoard,HdBoard,BrkFace,89.0,TA,PConc,TA,No,ALQ,450.0,414.0,864.0,Ex,899.0,0.0,899.0,0,1,0,3,Gd,5,0,NA,Attchd,1967.0,Fin,1,288.0,64.0,0.0,MnPrv,6,2009,Normal,130000
500,20,RL,70.0,7535.0,IR1,Inside,NAmes,1Fam,1Story,5,7,1958.0,1985,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,BLQ,111.0,522.0,912.0,Fa,912.0,0.0,912.0,0,1,0,2,TA,5,0,NA,Attchd,1958.0,Fin,1,297.0,12.0,285.0,MnWw,6,2007,Normal,120000
501,160,RM,21.0,1890.0,Reg,Inside,BrDale,Twnhs,2Story,6,5,1973.0,1973,Gable,HdBoard,HdBoard,BrkFace,285.0,TA,CBlock,TA,No,BLQ,356.0,316.0,672.0,TA,672.0,546.0,1218.0,0,1,1,3,TA,7,0,NA,Detchd,1973.0,Unf,1,264.0,144.0,28.0,NA,5,2007,Normal,113000
502,60,FV,75.0,9803.0,Reg,Inside,Somerst,1Fam,2Story,7,5,2005.0,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,GLQ,400.0,466.0,866.0,Gd,866.0,902.0,1768.0,0,2,1,3,Gd,7,0,NA,Attchd,2005.0,RFn,2,603.0,0.0,108.0,NA,2,2008,Normal,226700
503,20,RL,70.0,9170.0,Reg,Corner,Edwards,1Fam,1Story,5,7,1965.0,1965,Hip,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,ALQ,698.0,420.0,1214.0,Ex,1214.0,0.0,1214.0,1,1,0,2,TA,6,0,NA,Detchd,1965.0,Unf,2,461.0,0.0,0.0,GdPrv,4,2007,Normal,140000
504,20,RL,100.0,15602.0,IR1,Inside,Crawfor,1Fam,1Story,7,8,1959.0,1997,Gable,BrkFace,Wd Sdng,NA,0.0,TA,CBlock,TA,No,ALQ,1247.0,254.0,1501.0,TA,1801.0,0.0,1801.0,1,2,0,1,TA,6,2,TA,Attchd,1959.0,Fin,2,484.0,0.0,54.0,GdWo,3,2010,Normal,289000
505,160,RL,24.0,2308.0,Reg,Inside,Otro,TwnhsE,2Story,6,5,1974.0,1974,Gable,Plywood,Otro,NA,0.0,TA,CBlock,TA,No,ALQ,257.0,103.0,855.0,TA,855.0,467.0,1322.0,0,2,1,3,TA,6,1,Fa,Attchd,1974.0,Unf,2,440.0,260.0,0.0,NA,6,2009,Normal,147000
506,90,RM,60.0,7596.0,Reg,Inside,OldTown,Duplex,2Story,5,5,1952.0,1952,Hip,Wd Sdng,Wd Sdng,BrkFace,360.0,TA,CBlock,TA,No,Unf,0.0,960.0,960.0,Gd,960.0,1000.0,1960.0,0,2,0,4,TA,10,0,NA,Detchd,1952.0,Unf,2,400.0,0.0,0.0,NA,7,2009,Normal,124500
507,60,RL,80.0,9554.0,IR1,Inside,SawyerW,1Fam,2Story,8,5,1993.0,1994,Gable,VinylSd,VinylSd,BrkFace,125.0,Gd,PConc,Gd,No,GLQ,380.0,397.0,777.0,Ex,1065.0,846.0,1911.0,0,2,1,3,Gd,8,1,TA,Attchd,1993.0,RFn,2,471.0,182.0,81.0,NA,9,2006,Normal,215000
508,20,FV,75.0,7862.0,IR1,Inside,Somerst,1Fam,1Story,6,5,2009.0,2009,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,GLQ,27.0,1191.0,1218.0,Ex,1218.0,0.0,1218.0,0,2,0,2,Gd,4,0,NA,Attchd,2009.0,Fin,2,676.0,0.0,102.0,NA,9,2009,Partial,208300
509,70,RM,60.0,9600.0,Reg,Inside,OldTown,1Fam,2Story,7,9,1928.0,2005,Otro,MetalSd,MetalSd,NA,0.0,TA,BrkTil,TA,No,Rec,141.0,548.0,689.0,Ex,689.0,689.0,1378.0,0,2,0,3,Gd,7,1,Gd,Detchd,1928.0,Unf,2,360.0,0.0,0.0,NA,10,2008,Normal,161000
510,20,RL,80.0,9600.0,Reg,Corner,NAmes,1Fam,1Story,5,6,1959.0,1959,Gable,MetalSd,MetalSd,BrkFace,132.0,TA,CBlock,TA,No,ALQ,991.0,50.0,1041.0,Ex,1041.0,0.0,1041.0,1,1,0,3,TA,6,0,NA,Attchd,1959.0,RFn,1,270.0,224.0,88.0,MnPrv,7,2009,Normal,124500
511,20,RL,75.0,14559.0,Reg,Inside,NAmes,1Fam,1Story,5,7,1951.0,2000,Hip,Wd Sdng,Wd Sdng,BrkCmn,70.0,Gd,CBlock,TA,No,BLQ,650.0,178.0,1008.0,Ex,1363.0,0.0,1363.0,1,1,0,2,TA,6,2,TA,Otro,1951.0,Unf,1,288.0,324.0,42.0,NA,6,2009,Normal,164900
512,120,RL,40.0,6792.0,IR1,Inside,NridgHt,TwnhsE,1Story,7,5,2005.0,2006,Gable,VinylSd,VinylSd,Stone,94.0,Gd,PConc,Gd,No,Unf,0.0,1368.0,1368.0,Ex,1368.0,0.0,1368.0,0,2,0,2,Gd,6,1,Gd,Attchd,2005.0,RFn,2,474.0,132.0,35.0,NA,3,2006,Partial,202665
513,20,RL,70.0,9100.0,Reg,Corner,NAmes,1Fam,1Story,5,5,1958.0,1958,Gable,VinylSd,VinylSd,NA,0.0,TA,CBlock,TA,No,BLQ,521.0,169.0,864.0,TA,864.0,0.0,864.0,1,1,0,3,TA,5,0,NA,Detchd,1964.0,Unf,2,624.0,0.0,0.0,NA,7,2006,Normal,129900
514,20,RL,71.0,9187.0,Reg,Corner,Mitchel,1Fam,1Story,6,5,1983.0,1983,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,TA,No,ALQ,336.0,748.0,1084.0,TA,1080.0,0.0,1080.0,0,1,1,3,TA,5,0,NA,Attchd,1983.0,Unf,2,484.0,120.0,0.0,NA,6,2007,Normal,134000
515,45,RL,55.0,10594.0,Reg,Inside,Crawfor,1Fam,Otro,5,5,1926.0,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,BrkTil,TA,No,Unf,0.0,768.0,768.0,Fa,789.0,0.0,789.0,0,1,0,2,TA,5,0,NA,Detchd,1926.0,Unf,1,200.0,0.0,0.0,MnPrv,6,2007,Normal,96500
516,20,RL,94.0,12220.0,Reg,Inside,NridgHt,1Fam,1Story,10,5,2009.0,2009,Hip,CemntBd,CmentBd,BrkFace,305.0,Ex,CBlock,Ex,No,GLQ,1436.0,570.0,2006.0,Ex,2020.0,0.0,2020.0,1,2,1,3,Ex,9,1,Gd,Attchd,2009.0,Fin,3,900.0,156.0,54.0,NA,9,2009,Partial,402861
517,80,RL,NA,10448.0,IR1,Corner,NWAmes,1Fam,SLvl,6,6,1972.0,1972,Gable,HdBoard,HdBoard,BrkFace,333.0,TA,CBlock,TA,No,Unf,0.0,689.0,689.0,TA,1378.0,741.0,2119.0,0,2,1,3,TA,7,1,TA,Attchd,1972.0,RFn,2,583.0,0.0,104.0,GdPrv,8,2009,Abnorml,158000
518,60,RL,79.0,10208.0,IR1,Inside,NoRidge,1Fam,2Story,7,5,1996.0,1997,Gable,VinylSd,VinylSd,BrkFace,789.9208000000001,Gd,PConc,Gd,No,Unf,0.0,1264.0,1264.0,Ex,1277.0,1067.0,2344.0,0,2,1,3,Gd,7,1,TA,Attchd,1996.0,RFn,3,889.0,220.0,0.0,NA,7,2009,Normal,265000
519,60,RL,NA,9531.0,IR1,CulDSac,CollgCr,1Fam,2Story,6,5,1998.0,1998,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,Gd,Mn,GLQ,706.0,88.0,794.0,Ex,882.0,914.0,1796.0,1,2,1,3,TA,7,0,NA,Attchd,1998.0,RFn,2,546.0,0.0,36.0,MnPrv,5,2007,Normal,211000
520,70,RL,53.0,10918.0,Reg,Inside,Crawfor,1Fam,2Story,7,9,1926.0,2004,Otro,MetalSd,MetalSd,NA,0.0,Gd,BrkTil,Gd,No,Unf,0.0,1276.0,1276.0,Ex,1276.0,804.0,2080.0,0,1,1,3,Gd,9,2,Gd,Detchd,1926.0,Unf,1,282.0,0.0,0.0,MnPrv,6,2009,Normal,234000
521,190,RL,60.0,10800.0,Reg,Inside,OldTown,2fmCon,2Story,4,7,1900.0,2000,Gable,MetalSd,MetalSd,NA,0.0,TA,BrkTil,NA,NA,NA,0.0,0.0,0.0,TA,694.0,600.0,1294.0,0,2,0,3,TA,7,0,NA,NA,NA,NA,0,0.0,220.0,114.0,NA,8,2008,Normal,106250
522,20,RL,90.0,11988.0,IR1,Corner,NAmes,1Fam,1Story,6,6,1957.0,1957,Gable,VinylSd,VinylSd,NA,0.0,TA,CBlock,TA,No,Rec,777.0,467.0,1244.0,Ex,1244.0,0.0,1244.0,0,1,1,3,TA,6,2,Gd,Attchd,1957.0,Unf,1,336.0,0.0,40.0,NA,5,2007,Normal,150000
523,50,RM,50.0,5000.0,Reg,Corner,BrkSide,1Fam,1.5Fin,6,7,1947.0,1950,Gable,CemntBd,CmentBd,NA,0.0,TA,CBlock,TA,No,ALQ,399.0,605.0,1004.0,Ex,1004.0,660.0,1664.0,0,2,0,3,TA,7,2,Gd,Detchd,1950.0,Unf,2,420.0,0.0,24.0,NA,10,2006,Normal,159000
524,60,RL,130.0,36937.732400000175,IR1,Inside,Edwards,1Fam,2Story,10,5,2007.0,2008,Hip,CemntBd,CmentBd,Stone,762.0,Ex,PConc,Ex,Gd,GLQ,1572.1681,878.0,2153.8405000000002,Ex,2218.0086000000006,1416.017200000001,3116.7068000000017,1,3,1,3,Ex,11,1,Gd,BuiltIn,2007.0,Fin,3,884.0,208.0,285.33620000000013,NA,10,2007,Partial,184750
525,60,RL,95.0,11787.0,IR1,Inside,NoRidge,1Fam,2Story,7,5,1996.0,1997,Gable,VinylSd,VinylSd,BrkFace,594.0,Gd,PConc,Gd,No,GLQ,719.0,660.0,1379.0,Ex,1383.0,1015.0,2398.0,1,2,1,3,Gd,8,1,TA,Attchd,1996.0,Fin,3,834.0,239.0,60.0,NA,8,2007,Normal,315750
526,20,FV,62.0,7500.0,Reg,Inside,Somerst,1Fam,1Story,7,5,2005.0,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,Unf,0.0,1257.0,1257.0,Ex,1266.0,0.0,1266.0,0,2,0,3,Gd,6,1,TA,Attchd,2005.0,Unf,2,453.0,38.0,144.0,NA,4,2006,Normal,176000
527,20,RL,70.0,13300.0,Reg,Inside,NAmes,1Fam,1Story,5,7,1956.0,2000,Hip,Wd Sdng,Wd Sdng,NA,0.0,TA,CBlock,Gd,No,Rec,377.0,551.0,928.0,TA,928.0,0.0,928.0,0,1,0,2,TA,4,0,NA,Attchd,1956.0,Unf,1,252.0,261.0,0.0,NA,6,2007,Normal,132000
528,60,RL,67.0,14948.0,IR1,Inside,NridgHt,1Fam,2Story,9,5,2008.0,2008,Hip,VinylSd,VinylSd,Stone,268.0,Ex,PConc,Ex,Av,GLQ,1330.0,122.0,1452.0,Ex,1476.0,1237.0,2713.0,1,2,1,3,Ex,11,1,Gd,Attchd,2008.0,Fin,3,858.0,126.0,66.0,NA,11,2008,Partial,446261
529,30,RL,58.0,9098.0,IR1,Inside,Edwards,1Fam,1Story,4,7,1920.0,2002,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,BrkTil,TA,Mn,ALQ,348.0,180.0,528.0,Ex,605.0,0.0,692.6637999999999,1,1,0,2,TA,5,0,NA,NA,NA,NA,0,0.0,0.0,0.0,NA,7,2007,Normal,86000
530,20,RL,NA,32668.0,IR1,CulDSac,Crawfor,1Fam,1Story,6,3,1957.0,1975,Hip,Wd Sdng,Otro,NA,NA,Gd,PConc,TA,No,Rec,1219.0,816.0,2035.0,TA,2218.0086000000006,0.0,2515.0,1,3,0,4,TA,9,2,TA,Attchd,1975.0,RFn,2,484.0,0.0,0.0,NA,3,2007,Otro,200624
531,80,RL,85.0,10200.0,Reg,Inside,Timber,1Fam,SLvl,6,5,1988.0,1989,Gable,HdBoard,HdBoard,BrkFace,219.0,Gd,CBlock,Gd,Av,GLQ,783.0,678.0,1461.0,Ex,1509.0,0.0,1509.0,1,2,0,3,Gd,5,1,Fa,Attchd,1988.0,RFn,2,600.0,224.0,0.0,NA,8,2008,Abnorml,175000
532,70,RM,60.0,6155.0,IR1,Otro,BrkSide,1Fam,2Story,6,8,1920.0,1999,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,BrkTil,Fa,Mn,Unf,0.0,611.0,611.0,Ex,751.0,611.0,1362.0,0,2,0,3,TA,6,0,NA,Detchd,1920.0,Fin,2,502.0,0.0,0.0,NA,6,2008,Normal,128000
533,20,RL,60.0,7200.0,Reg,Inside,NAmes,1Fam,1Story,5,7,1955.0,2007,Gable,VinylSd,VinylSd,NA,0.0,TA,Slab,NA,NA,NA,0.0,0.0,0.0,Ex,827.0,0.0,827.0,0,1,0,2,TA,5,1,Po,Detchd,1967.0,Unf,1,392.0,0.0,0.0,NA,4,2010,Normal,107500
534,20,RL,50.0,5000.0,Reg,Inside,BrkSide,1Fam,1Story,3,3,1946.0,1950,Gable,VinylSd,VinylSd,NA,0.0,Otro,Slab,NA,NA,NA,0.0,0.0,0.0,Fa,520.0,0.0,692.6637999999999,0,1,0,1,Fa,3,0,NA,NA,NA,NA,0,0.0,0.0,0.0,NA,1,2007,Normal,39300
535,60,RL,74.0,9056.0,IR1,Inside,Gilbert,1Fam,2Story,8,5,2004.0,2004,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Ex,Av,Unf,0.0,707.0,707.0,Ex,707.0,707.0,1414.0,0,2,1,3,Gd,6,1,Gd,Attchd,2004.0,Fin,2,403.0,100.0,35.0,NA,10,2006,Normal,178000
536,190,RL,70.0,7000.0,Reg,Inside,Edwards,2fmCon,2Story,5,7,1910.0,1991,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,Gd,Gd,GLQ,969.0,148.0,1117.0,TA,820.0,527.0,1347.0,1,1,0,3,TA,5,0,NA,NA,NA,NA,0,0.0,85.0,0.0,NA,1,2008,Normal,107500
537,60,RL,57.0,8924.0,IR1,CulDSac,CollgCr,1Fam,2Story,7,5,1998.0,1999,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,Gd,Av,Unf,0.0,880.0,880.0,Ex,880.0,844.0,1724.0,0,2,1,3,Gd,8,0,NA,Attchd,1998.0,Fin,2,527.0,120.0,155.0,NA,7,2008,Normal,188000
538,20,RL,NA,12735.0,IR1,FR2,NAmes,1Fam,1Story,4,5,1972.0,1972,Hip,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,BLQ,600.0,264.0,864.0,TA,864.0,0.0,864.0,0,1,0,3,TA,5,0,NA,Detchd,1980.0,Unf,2,576.0,216.0,0.0,MnWw,4,2008,Normal,111250
539,20,RL,NA,11553.0,IR1,Inside,Sawyer,1Fam,1Story,5,5,1968.0,1968,Hip,Plywood,Plywood,BrkFace,188.0,TA,CBlock,TA,No,BLQ,673.0,378.0,1051.0,TA,1159.0,0.0,1159.0,0,1,1,3,TA,7,1,Fa,Attchd,1968.0,Unf,1,336.0,466.0,0.0,NA,7,2006,Normal,158000
540,20,RL,NA,11423.0,Reg,Inside,CollgCr,1Fam,1Story,8,5,2001.0,2002,Gable,VinylSd,VinylSd,BrkFace,479.0,Gd,PConc,Gd,Av,GLQ,1358.0,223.0,1581.0,Ex,1601.0,0.0,1601.0,1,2,0,3,Gd,6,1,TA,Attchd,2001.0,RFn,2,670.0,180.0,0.0,MnPrv,5,2010,Normal,272000
541,20,RL,85.0,14601.0,Reg,Inside,Timber,1Fam,1Story,9,5,2006.0,2006,Hip,VinylSd,VinylSd,BrkFace,584.0,Ex,PConc,Ex,Av,GLQ,1260.0,578.0,1838.0,Ex,1838.0,0.0,1838.0,1,2,0,2,Ex,8,1,Gd,Attchd,2006.0,Fin,3,765.0,270.0,68.0,NA,3,2009,Normal,315000
542,60,RL,NA,11000.0,Reg,FR2,NoRidge,1Fam,2Story,8,5,2000.0,2000,Gable,VinylSd,VinylSd,BrkFace,72.0,Gd,PConc,Gd,No,Unf,0.0,969.0,969.0,Ex,997.0,1288.0,2285.0,0,2,1,4,Gd,8,1,TA,BuiltIn,2000.0,Fin,3,648.0,0.0,56.0,NA,6,2007,Normal,248000
543,20,RL,78.0,10140.0,Reg,Inside,NWAmes,1Fam,1Story,7,5,1998.0,1999,Hip,VinylSd,VinylSd,NA,0.0,Gd,PConc,Ex,No,LwQ,144.0,379.0,1650.0,Ex,1680.0,0.0,1680.0,1,2,0,3,Gd,7,1,TA,Attchd,1998.0,Fin,2,583.0,78.0,73.0,NA,6,2009,Normal,213250
544,120,Otro,34.0,4058.0,Reg,Inside,NAmes,TwnhsE,SFoyer,7,5,1998.0,1998,Gable,MetalSd,MetalSd,BrkFace,182.0,TA,PConc,Gd,Av,GLQ,584.0,0.0,723.0,Ex,767.0,0.0,767.0,1,1,0,1,TA,4,0,NA,Attchd,1998.0,Fin,1,367.0,120.0,40.0,NA,6,2007,Normal,133000
545,60,RL,58.0,17104.0,IR1,Inside,Gilbert,1Fam,2Story,7,5,2006.0,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,Av,GLQ,554.0,100.0,654.0,Ex,664.0,832.0,1496.0,1,2,1,3,Gd,7,1,Gd,Attchd,2006.0,RFn,2,426.0,100.0,24.0,NA,9,2006,Partial,179665
546,50,RL,NA,13837.0,IR1,Corner,NWAmes,1Fam,1.5Fin,7,5,1988.0,1988,Gable,HdBoard,HdBoard,BrkFace,178.0,Gd,PConc,Gd,No,GLQ,1002.0,0.0,1204.0,Gd,1377.0,806.0,2183.0,0,2,1,4,Gd,9,0,NA,Attchd,1988.0,Unf,3,786.0,0.0,0.0,NA,2,2006,Normal,229000
547,50,RL,70.0,8737.0,IR1,Inside,BrkSide,1Fam,1.5Fin,6,7,1923.0,1950,Gable,BrkFace,Wd Sdng,NA,0.0,TA,BrkTil,Gd,No,Rec,300.0,765.0,1065.0,Ex,915.0,720.0,1635.0,0,1,1,3,TA,6,1,Gd,Detchd,1950.0,Unf,2,440.0,0.0,38.0,NA,5,2007,Normal,210000
548,85,RL,54.0,7244.0,Reg,Inside,Mitchel,1Fam,SFoyer,5,7,1970.0,1970,Gable,VinylSd,VinylSd,NA,0.0,TA,CBlock,Gd,Av,ALQ,619.0,149.0,768.0,Ex,768.0,0.0,768.0,1,1,0,2,TA,5,0,NA,Detchd,1987.0,Unf,2,624.0,104.0,0.0,NA,4,2007,Normal,129500
549,20,RM,49.0,8235.0,IR1,Inside,OldTown,1Fam,1Story,5,7,1955.0,1995,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,LwQ,180.0,0.0,825.0,TA,825.0,0.0,825.0,1,1,0,2,TA,4,0,NA,Detchd,1963.0,RFn,2,720.0,140.0,50.0,MnPrv,6,2008,Normal,125000
550,60,FV,75.0,9375.0,Reg,Inside,Somerst,1Fam,2Story,7,5,2003.0,2004,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,Unf,0.0,912.0,912.0,Ex,912.0,1182.0,2094.0,0,2,1,4,Gd,8,1,Gd,BuiltIn,2003.0,Fin,2,615.0,182.0,182.0,NA,11,2009,Normal,263000
551,120,RL,53.0,4043.0,Reg,Inside,Otro,TwnhsE,1Story,6,6,1977.0,1977,Gable,Plywood,Plywood,NA,0.0,TA,CBlock,Gd,No,ALQ,559.0,510.0,1069.0,TA,1069.0,0.0,1069.0,0,2,0,2,TA,4,0,NA,Attchd,1977.0,RFn,2,440.0,0.0,55.0,NA,10,2008,Abnorml,140000
552,20,RM,50.0,6000.0,Reg,Inside,OldTown,1Fam,1Story,5,6,1957.0,1957,Hip,BrkFace,BrkFace,NA,0.0,TA,CBlock,TA,No,Rec,308.0,620.0,928.0,Gd,928.0,0.0,928.0,0,1,0,3,TA,5,0,NA,Attchd,1957.0,Fin,1,288.0,0.0,0.0,NA,6,2008,Normal,112500
